datetime,hour,day_of_week,is_weekend,peak_period,temp_c,rh_pct,rain_mm,sunshine_sec,shortwave_wm2,wind_speed_ms,temp_bin,spike_flag,compound_highTemp_lowSolar_peakHour,RRP_lag_1h,RRP_lag_12h,RRP_lag_24h,TOTALDEMAND_lag_1h,TOTALDEMAND_lag_12h,TOTALDEMAND_lag_24h,RRP_rolling_3h,RRP_rolling_6h,RRP_rolling_24h,TOTALDEMAND_rolling_3h,TOTALDEMAND_rolling_6h,TOTALDEMAND_rolling_24h,region,forecast_price,forecast_demand
2025-09-16 14:30:00+00:00,14,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.606293444613044,6884.244416955833
2025-09-16 15:00:00+00:00,15,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.8586655136286,6871.823350382338
2025-09-16 15:30:00+00:00,15,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.8586655136286,6871.823350382338
2025-09-16 16:00:00+00:00,16,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.145561791236275,6928.539627377421
2025-09-16 16:30:00+00:00,16,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.145561791236275,6928.539627377421
2025-09-16 17:00:00+00:00,17,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,88.21088234465844,8611.548311539374
2025-09-16 17:30:00+00:00,17,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,88.21088234465844,8611.548311539374
2025-09-16 18:00:00+00:00,18,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,88.03242819279933,8648.964407123129
2025-09-16 18:30:00+00:00,18,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,88.03242819279933,8648.964407123129
2025-09-16 19:00:00+00:00,19,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,87.86609011670552,8647.861539301693
2025-09-16 19:30:00+00:00,19,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,87.86609011670552,8647.861539301693
2025-09-16 20:00:00+00:00,20,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,87.99236803915288,8643.820686139921
2025-09-16 20:30:00+00:00,20,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,87.99236803915288,8643.820686139921
2025-09-16 21:00:00+00:00,21,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,47.10760988705929,6599.159278920191
2025-09-16 21:30:00+00:00,21,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,47.10760988705929,6599.159278920191
2025-09-16 22:00:00+00:00,22,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,47.353883835681835,6603.113015997137
2025-09-16 22:30:00+00:00,22,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,47.353883835681835,6603.113015997137
2025-09-16 23:00:00+00:00,23,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,47.276894970230316,6597.451468941787
2025-09-16 23:30:00+00:00,23,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,47.276894970230316,6597.451468941787
2025-09-17 00:00:00+00:00,0,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,49.80009851026105,6787.16275010251
2025-09-17 00:30:00+00:00,0,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,49.80009851026105,6787.16275010251
2025-09-17 01:00:00+00:00,1,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,49.68944020668742,6784.197637509459
2025-09-17 01:30:00+00:00,1,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,49.68944020668742,6784.197637509459
2025-09-17 02:00:00+00:00,2,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,49.77802926249462,6793.70483347504
2025-09-17 02:30:00+00:00,2,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,49.77802926249462,6793.70483347504
2025-09-17 03:00:00+00:00,3,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.42815152925432,6923.302162750203
2025-09-17 03:30:00+00:00,3,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.42815152925432,6923.302162750203
2025-09-17 04:00:00+00:00,4,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.42815152925432,6923.275046994309
2025-09-17 04:30:00+00:00,4,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.42815152925432,6923.275046994309
2025-09-17 05:00:00+00:00,5,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.50015966171587,6923.275046994309
2025-09-17 05:30:00+00:00,5,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.50015966171587,6923.275046994309
2025-09-17 06:00:00+00:00,6,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.512190895336914,6923.275046994309
2025-09-17 06:30:00+00:00,6,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.512190895336914,6923.275046994309
2025-09-17 07:00:00+00:00,7,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.64582464523657,6922.474929276784
2025-09-17 07:30:00+00:00,7,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.64582464523657,6922.474929276784
2025-09-17 08:00:00+00:00,8,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.71113409098999,6867.271171290645
2025-09-17 08:30:00+00:00,8,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.71113409098999,6867.271171290645
2025-09-17 09:00:00+00:00,9,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.74432976732332,6867.427237582949
2025-09-17 09:30:00+00:00,9,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.74432976732332,6867.427237582949
2025-09-17 10:00:00+00:00,10,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.90512232534884,6863.933887635431
2025-09-17 10:30:00+00:00,10,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.90512232534884,6863.933887635431
2025-09-17 11:00:00+00:00,11,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.99323657686438,6879.575017468893
2025-09-17 11:30:00+00:00,11,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.99323657686438,6879.575017468893
2025-09-17 12:00:00+00:00,12,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.171874147116824,6848.973899375902
2025-09-17 12:30:00+00:00,12,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.171874147116824,6848.973899375902
2025-09-17 13:00:00+00:00,13,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.19127839345987,6848.538593811308
2025-09-17 13:30:00+00:00,13,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.19127839345987,6848.538593811308
2025-09-17 14:00:00+00:00,14,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.96731996910289,6869.430549752922
2025-09-17 14:30:00+00:00,14,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.96731996910289,6869.430549752922
2025-09-17 15:00:00+00:00,15,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.27778136290164,6856.42993084345
2025-09-17 15:30:00+00:00,15,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.27778136290164,6856.42993084345
2025-09-17 16:00:00+00:00,16,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.564677640509316,6910.709490693258
2025-09-17 16:30:00+00:00,16,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.564677640509316,6910.709490693258
2025-09-17 17:00:00+00:00,17,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,88.80526938396092,8635.331961198812
2025-09-17 17:30:00+00:00,17,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,88.80526938396092,8635.331961198812
2025-09-17 18:00:00+00:00,18,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,88.63730336320968,8672.748056782566
2025-09-17 18:30:00+00:00,18,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,88.63730336320968,8672.748056782566
2025-09-17 19:00:00+00:00,19,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,88.50062655724119,8671.951038641873
2025-09-17 19:30:00+00:00,19,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,88.50062655724119,8671.951038641873
2025-09-17 20:00:00+00:00,20,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,88.65072243358367,8667.910185480103
2025-09-17 20:30:00+00:00,20,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,88.65072243358367,8667.910185480103
2025-09-17 21:00:00+00:00,21,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,47.07055061350714,6598.057061608605
2025-09-17 21:30:00+00:00,21,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,47.07055061350714,6598.057061608605
2025-09-17 22:00:00+00:00,22,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,47.30245521696057,6605.078466200824
2025-09-17 22:30:00+00:00,22,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,47.30245521696057,6605.078466200824
2025-09-17 23:00:00+00:00,23,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,47.22546635150905,6595.078047422556
2025-09-17 23:30:00+00:00,23,2,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,47.22546635150905,6595.078047422556
2025-09-18 00:00:00+00:00,0,3,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,49.8631048074844,6774.009983715577
2025-09-11 00:30:00+00:00,0,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,49.8631048074844,6774.009983715577
2025-09-11 01:00:00+00:00,1,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,49.794467267738725,6772.403960987219
2025-09-11 01:30:00+00:00,1,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,49.794467267738725,6772.403960987219
2025-09-11 02:00:00+00:00,2,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,49.88305632354594,6793.310363914568
2025-09-11 02:30:00+00:00,2,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,49.88305632354594,6793.310363914568
2025-09-11 03:00:00+00:00,3,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.50678136445082,6922.907693189734
2025-09-11 03:30:00+00:00,3,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.50678136445082,6922.907693189734
2025-09-11 04:00:00+00:00,4,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.50678136445082,6922.880577433838
2025-09-11 04:30:00+00:00,4,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.50678136445082,6922.880577433838
2025-09-11 05:00:00+00:00,5,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.57878949691238,6922.880577433838
2025-09-11 05:30:00+00:00,5,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.57878949691238,6922.880577433838
2025-09-11 06:00:00+00:00,6,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.59082073053342,6922.880577433838
2025-09-11 06:30:00+00:00,6,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.59082073053342,6922.880577433838
2025-09-11 07:00:00+00:00,7,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.68691016816402,6922.080459716315
2025-09-11 07:30:00+00:00,7,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.68691016816402,6922.080459716315
2025-09-11 08:00:00+00:00,8,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,52.73461289299283,6866.876701730176
2025-09-11 08:30:00+00:00,8,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,52.73461289299283,6866.876701730176
2025-09-11 09:00:00+00:00,9,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,52.767808569326164,6866.442616227538
2025-09-11 09:30:00+00:00,9,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,52.767808569326164,6866.442616227538
2025-09-11 10:00:00+00:00,10,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,52.928601127351676,6864.034709497529
2025-09-11 10:30:00+00:00,10,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,52.928601127351676,6864.034709497529
2025-09-11 11:00:00+00:00,11,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.05101833613894,6879.67583933099
2025-09-11 11:30:00+00:00,11,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.05101833613894,6879.67583933099
2025-09-11 12:00:00+00:00,12,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.23154822692817,6849.878831318976
2025-09-11 12:30:00+00:00,12,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.23154822692817,6849.878831318976
2025-09-11 13:00:00+00:00,13,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.25095247327121,6849.495925176249
2025-09-11 13:30:00+00:00,13,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.25095247327121,6849.495925176249
2025-09-11 14:00:00+00:00,14,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.026625544836335,6867.348946147254
2025-09-11 14:30:00+00:00,14,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.026625544836335,6867.348946147254
2025-09-11 15:00:00+00:00,15,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.3322932020081,6854.49864899992
2025-09-11 15:30:00+00:00,15,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.3322932020081,6854.49864899992
2025-09-11 16:00:00+00:00,16,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.56275001324304,6908.778208849726
2025-09-11 16:30:00+00:00,16,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.56275001324304,6908.778208849726
2025-09-11 17:00:00+00:00,17,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,89.03783884909981,8705.727336343489
2025-09-11 17:30:00+00:00,17,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,89.03783884909981,8705.727336343489
2025-09-11 18:00:00+00:00,18,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,88.94235154335291,8743.143431927245
2025-09-11 18:30:00+00:00,18,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,88.94235154335291,8743.143431927245
2025-09-11 19:00:00+00:00,19,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,88.91302352804959,8743.09790912174
2025-09-11 19:30:00+00:00,19,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,88.91302352804959,8743.09790912174
2025-09-11 20:00:00+00:00,20,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,89.12060270722469,8735.958149125585
2025-09-11 20:30:00+00:00,20,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,89.12060270722469,8735.958149125585
2025-09-11 21:00:00+00:00,21,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,47.053946784304436,6586.1159241530895
2025-09-11 21:30:00+00:00,21,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,47.053946784304436,6586.1159241530895
2025-09-11 22:00:00+00:00,22,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,47.28889730632442,6593.155972622852
2025-09-11 22:30:00+00:00,22,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,47.28889730632442,6593.155972622852
2025-09-11 23:00:00+00:00,23,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,47.21190844087291,6582.790226849948
2025-09-11 23:30:00+00:00,23,3,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,47.21190844087291,6582.790226849948
2025-09-12 00:00:00+00:00,0,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,49.99119012704763,6737.609265888421
2025-09-12 00:30:00+00:00,0,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,49.99119012704763,6737.609265888421
2025-09-12 01:00:00+00:00,1,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,49.884221785138415,6738.686797446391
2025-09-12 01:30:00+00:00,1,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,49.884221785138415,6738.686797446391
2025-09-12 02:00:00+00:00,2,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,49.97281084094562,6748.15141269208
2025-09-12 02:30:00+00:00,2,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,49.97281084094562,6748.15141269208
2025-09-12 03:00:00+00:00,3,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.58969158071938,6873.519264354926
2025-09-12 03:30:00+00:00,3,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.58969158071938,6873.519264354926
2025-09-12 04:00:00+00:00,4,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.58969158071938,6873.49214859903
2025-09-12 04:30:00+00:00,4,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.58969158071938,6873.49214859903
2025-09-12 05:00:00+00:00,5,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.661699713180944,6873.49214859903
2025-09-12 05:30:00+00:00,5,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.661699713180944,6873.49214859903
2025-09-12 06:00:00+00:00,6,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.67373094680199,6873.49214859903
2025-09-12 06:30:00+00:00,6,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.67373094680199,6873.49214859903
2025-09-12 07:00:00+00:00,7,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.75318874718226,6873.834919490534
2025-09-12 07:30:00+00:00,7,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.75318874718226,6873.834919490534
2025-09-12 08:00:00+00:00,8,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,52.817548057304435,6817.080680493688
2025-09-12 08:30:00+00:00,8,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,52.817548057304435,6817.080680493688
2025-09-12 09:00:00+00:00,9,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,52.85074373363777,6816.863458287701
2025-09-12 09:30:00+00:00,9,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,52.85074373363777,6816.863458287701
2025-09-12 10:00:00+00:00,10,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.01153629166329,6814.438256104531
2025-09-12 10:30:00+00:00,10,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.01153629166329,6814.438256104531
2025-09-12 11:00:00+00:00,11,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.08353679603604,6826.510189817204
2025-09-12 11:30:00+00:00,11,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.08353679603604,6826.510189817204
2025-09-12 12:00:00+00:00,12,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.31340605480327,6805.390803849419
2025-09-12 12:30:00+00:00,12,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.31340605480327,6805.390803849419
2025-09-12 13:00:00+00:00,13,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.321480372295476,6805.007897706691
2025-09-12 13:30:00+00:00,13,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.321480372295476,6805.007897706691
2025-09-12 14:00:00+00:00,14,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.09486134905169,6825.419262582548
2025-09-12 14:30:00+00:00,14,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.09486134905169,6825.419262582548
2025-09-12 15:00:00+00:00,15,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.3103191792453,6807.74728297662
2025-09-12 15:30:00+00:00,15,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.3103191792453,6807.74728297662
2025-09-12 16:00:00+00:00,16,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.43461525590475,6862.026842826428
2025-09-12 16:30:00+00:00,16,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.43461525590475,6862.026842826428
2025-09-12 17:00:00+00:00,17,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,89.35782786207764,8658.588681971585
2025-09-12 17:30:00+00:00,17,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,89.35782786207764,8658.588681971585
2025-09-12 18:00:00+00:00,18,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,89.26234055633074,8687.717938062928
2025-09-12 18:30:00+00:00,18,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,89.26234055633074,8687.717938062928
2025-09-12 19:00:00+00:00,19,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,89.15828834789028,8686.60723120893
2025-09-12 19:30:00+00:00,19,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,89.15828834789028,8686.60723120893
2025-09-12 20:00:00+00:00,20,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,89.40613742628717,8695.230809302528
2025-09-12 20:30:00+00:00,20,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,89.40613742628717,8695.230809302528
2025-09-12 21:00:00+00:00,21,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,47.40873244783841,6599.183251558737
2025-09-12 21:30:00+00:00,21,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,47.40873244783841,6599.183251558737
2025-09-12 22:00:00+00:00,22,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,47.685389885826645,6606.223300028497
2025-09-12 22:30:00+00:00,22,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,47.685389885826645,6606.223300028497
2025-09-12 23:00:00+00:00,23,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,47.528120760459416,6595.857554255594
2025-09-12 23:30:00+00:00,23,4,0,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,47.528120760459416,6595.857554255594
2025-09-13 00:00:00+00:00,0,5,1,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,50.19361840886668,6724.026815205745
2025-09-13 00:30:00+00:00,0,5,1,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,50.19361840886668,6724.026815205745
2025-09-13 01:00:00+00:00,1,5,1,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,50.07468276376876,6725.857484037664
2025-09-13 01:30:00+00:00,1,5,1,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,50.07468276376876,6725.857484037664
2025-09-13 02:00:00+00:00,2,5,1,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,50.16327181957597,6736.4463790285445
2025-09-13 02:30:00+00:00,2,5,1,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,50.16327181957597,6736.4463790285445
2025-09-13 03:00:00+00:00,3,5,1,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.8643849300523,6859.764273191535
2025-09-13 03:30:00+00:00,3,5,1,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.8643849300523,6859.764273191535
2025-09-13 04:00:00+00:00,4,5,1,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.8643849300523,6859.73715743564
2025-09-13 04:30:00+00:00,4,5,1,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.8643849300523,6859.73715743564
2025-09-13 05:00:00+00:00,5,5,1,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.936393062513865,6859.73715743564
2025-09-13 05:30:00+00:00,5,5,1,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.936393062513865,6859.73715743564
2025-09-13 06:00:00+00:00,6,5,1,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.94842429613491,6859.597699086094
2025-09-13 06:30:00+00:00,6,5,1,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.94842429613491,6859.597699086094
2025-09-13 07:00:00+00:00,7,5,1,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.98240732943478,6859.940469977595
2025-09-13 07:30:00+00:00,7,5,1,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.98240732943478,6859.940469977595
2025-09-13 08:00:00+00:00,8,5,1,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.048089159772786,6799.744062794813
2025-09-13 08:30:00+00:00,8,5,1,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.048089159772786,6799.744062794813
2025-09-13 09:00:00+00:00,9,5,1,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.05333203834115,6801.859072846833
2025-09-13 09:30:00+00:00,9,5,1,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.05333203834115,6801.859072846833
2025-09-13 10:00:00+00:00,10,5,1,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.21412459636665,6799.433870663664
2025-09-13 10:30:00+00:00,10,5,1,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.21412459636665,6799.433870663664
2025-09-13 11:00:00+00:00,11,5,1,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.20318821578364,6811.5058043763365
2025-09-13 11:30:00+00:00,11,5,1,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.20318821578364,6811.5058043763365
2025-09-13 12:00:00+00:00,12,5,1,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.31656557897937,6785.903244990524
2025-09-13 12:30:00+00:00,12,5,1,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.31656557897937,6785.903244990524
2025-09-13 13:00:00+00:00,13,5,1,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.324639896471574,6789.3316740243745
2025-09-13 13:30:00+00:00,13,5,1,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.324639896471574,6789.3316740243745
2025-09-13 14:00:00+00:00,14,5,1,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.102941852156825,6808.10587506496
2025-09-13 14:30:00+00:00,14,5,1,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.102941852156825,6808.10587506496
2025-09-13 15:00:00+00:00,15,5,1,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.354581724642514,6790.338366616749
2025-09-13 15:30:00+00:00,15,5,1,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.354581724642514,6790.338366616749
2025-09-13 16:00:00+00:00,16,5,1,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.47887780130197,6835.852525556056
2025-09-13 16:30:00+00:00,16,5,1,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,53.47887780130197,6835.852525556056
2025-09-13 17:00:00+00:00,17,5,1,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,89.14670444177722,8479.031663972935
2025-09-13 17:30:00+00:00,17,5,1,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,89.14670444177722,8479.031663972935
2025-09-13 18:00:00+00:00,18,5,1,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,89.07705845153987,8507.169552272666
2025-09-13 18:30:00+00:00,18,5,1,peak,,,,,,,,,,,,,,,,,,,,,,QLD1,89.07705845153987,8507.169552272666
